CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
3915-ODIYG,"The streaming movies service frequently buffers and has poor video quality, making it frustrating to use despite paying for it.",1,streaming movies service frequently buffers poor video quality making frustrating use despite paying,127,-0.23333333333333336,5,2,1
3915-ODIYG,"The DSL internet speed is not consistent, especially during peak hours, which affects my ability to use the internet effectively.",2,dsl internet speed consistent especially peak hours affects ability use internet effectively,129,0.15833333333333333,0,2,2
3915-ODIYG,"I contacted customer support about the internet issues, but the response was unhelpful and did not resolve the problem.",3,contacted customer support internet issues response unhelpful resolve problem,119,0.0,0,4,1
3915-ODIYG,"I feel like I'm being overcharged for the services provided, especially since I barely use some of them like the phone service.",4,feel like overcharged services provided especially since barely use like phone service,127,0.025,2,2,0
3915-ODIYG,"The lack of device protection is concerning, and I would appreciate it if you could offer a more comprehensive package for long-term customers like me.",5,lack device protection concerning would appreciate could offer comprehensive package longterm customers like,151,0.5,1,0,0
3378-AJRAO,"I've been experiencing frequent call drops and poor voice quality on my phone service. This has been very frustrating, especially during important conversations.",1,experiencing frequent call drops poor voice quality phone service frustrating especially important conversations,161,-0.084,1,1,2
3378-AJRAO,"The multiple lines service I signed up for is not functioning as expected. Sometimes, one of the lines becomes inaccessible, and I depend on both lines for my family's needs.",2,multiple lines service signed functioning expected sometimes one lines becomes inaccessible depend lines family needs,174,-0.05,0,1,0
3378-AJRAO,"I find it inconvenient that my billing is not paperless, and the mailed bills often arrive late or get misplaced. I would like to switch to paperless billing, but I haven't received proper assistance to do so.",3,find inconvenient billing paperless mailed bills often arrive late get misplaced would like switch paperless billing received proper assistance,209,-0.27499999999999997,1,0,0
3378-AJRAO,The customer service team has been unresponsive when I tried to report my phone service issues. I had to wait on hold for an unreasonable amount of time without resolution.,4,customer service team unresponsive tried report phone service issues wait hold unreasonable amount time without resolution,172,0.0,0,4,0
3378-AJRAO,"Despite being a long-term customer, I feel that there are no loyalty rewards or better offers provided to me. I would like to know why newer customers seem to get better deals.",5,despite longterm customer feel loyalty rewards better offers provided would like know newer customers seem get better deals,176,0.3666666666666667,1,1,2
5494-HECPR,"The streaming TV service is constantly buffering and sometimes disconnects altogether. This has made it impossible to enjoy any content, and it's very frustrating.",1,streaming tv service constantly buffering sometimes disconnects altogether made impossible enjoy content frustrating,163,-0.19666666666666666,2,2,0
5494-HECPR,"The internet connection is unstable, with frequent slowdowns and outages. This is not acceptable given the high cost of the service.",2,internet connection unstable frequent slowdowns outages acceptable given high cost service,132,0.13,1,2,3
5494-HECPR,"I contacted customer support about my issues, but I was placed on hold for an extended period and did not receive any resolution to my complaints.",3,contacted customer support issues placed hold extended period receive resolution complaints,146,0.0,0,3,0
5494-HECPR,The monthly charges are too high for the quality of service I am receiving. I feel like I am not getting my money's worth.,4,monthly charges high quality service receiving feel like getting money worth,122,0.22999999999999998,1,2,2
